Plano_de_contas;ID_Movimento;Data;Tipo_Movimento;Categoria;Valor;Cliente
11;3734;2023-10-10 08:26:23.648956;Entrada;Venda; 14.730,21 ;Cliente 5
33;2247;2024-01-07 08:26:23.648956;Saída;Serviço; 14.710,52 ;
33;1790;2024-06-16 08:26:23.648956;Saída;Serviço; 39.414,31 ;
11;4053;2023-02-10 08:26:23.648956;Entrada;Serviço; 12.030,68 ;Cliente 1
31;1192;2024-05-31 08:26:23.648956;Saída;Venda; 49.398,75 ;
31;4788;2023-01-18 08:26:23.648956;Saída;Venda; 23.246,73 ;
12;3216;2024-09-08 08:26:23.648956;Entrada;Imposto; 1.359,83 ;
22;4832;2023-09-05 08:26:23.648956;Saída;Imposto; 13.403,11 ;
11;2535;2024-06-14 08:26:23.648956;Entrada;Venda; 26.203,74 ;Cliente 5
32;2472;2024-07-31 08:26:23.648956;Saída;Outros; 34.854,63 ;
33;3012;2024-05-08 08:26:23.648956;Saída;Serviço; 40.981,51 ;
33;3207;2024-10-24 08:26:23.648956;Saída;Serviço; 30.924,23 ;
12;2084;2023-09-02 08:26:23.648956;Entrada;Imposto; 42.624,55 ;
22;2406;2024-08-29 08:26:23.648956;Saída;Salário; 7.655,09 ;
31;3332;2023-10-17 08:26:23.648956;Saída;Venda; 17.533,97 ;
22;4196;2023-02-19 08:26:23.648956;Saída;Salário; 26.136,75 ;
11;2528;2023-09-28 08:26:23.648956;Entrada;Venda; 48.275,85 ;Cliente 4
31;2721;2024-01-30 08:26:23.648956;Saída;Venda; 1.807,45 ;
22;4155;2024-06-16 08:26:23.648956;Saída;Salário; 28.217,00 ;
22;3035;2023-08-09 08:26:23.648956;Saída;Salário; 19.315,84 ;
11;4168;2023-04-27 08:26:23.648956;Entrada;Serviço; 20.955,06 ;Cliente 5
31;2130;2023-09-16 08:26:23.648956;Saída;Venda; 41.043,89 ;
21;3347;2024-03-04 08:26:23.648956;Saída;Salário; 27.619,64 ;
22;1503;2023-10-25 08:26:23.648956;Saída;Salário; 976,24 ;
11;4652;2023-04-30 08:26:23.648956;Entrada;Venda; 13.998,45 ;Cliente 1
12;4570;2023-09-22 08:26:23.648956;Entrada;Imposto; 5.821,34 ;
31;3769;2023-09-02 08:26:23.648956;Saída;Venda; 31.693,34 ;
22;4165;2024-08-08 08:26:23.648956;Saída;Salário; 7.080,64 ;
11;3534;2023-05-07 08:26:23.648956;Entrada;Serviço; 11.011,46 ;Cliente 1
11;2562;2022-12-23 08:26:23.648956;Entrada;Venda; 5.818,31 ;Cliente 5
31;4801;2024-03-14 08:26:23.648956;Saída;Venda; 24.651,56 ;
22;4026;2024-01-24 08:26:23.648956;Saída;Salário; 49.574,05 ;
32;4507;2024-11-05 08:26:23.648956;Saída;Outros; 12.454,27 ;
12;3900;2023-10-09 08:26:23.648956;Entrada;Outros; 46.624,44 ;
12;4375;2023-12-02 08:26:23.648956;Entrada;Outros; 38.636,95 ;
22;4897;2023-02-06 08:26:23.648956;Saída;Imposto; 35.244,58 ;
32;2065;2023-07-12 08:26:23.648956;Saída;Outros; 5.637,83 ;
12;1455;2023-12-13 08:26:23.648956;Entrada;Imposto; 15.599,77 ;
21;4298;2023-06-25 08:26:23.648956;Saída;Salário; 42.558,40 ;
33;1412;2023-05-07 08:26:23.648956;Saída;Serviço; 6.550,55 ;
22;3720;2024-10-05 08:26:23.648956;Saída;Imposto; 33.029,22 ;
32;2521;2024-06-02 08:26:23.648956;Saída;Outros; 21.877,76 ;
11;4558;2024-07-08 08:26:23.648956;Entrada;Venda; 7.242,19 ;Cliente 3
22;3700;2023-03-22 08:26:23.648956;Saída;Salário; 1.587,16 ;
12;4672;2023-11-28 08:26:23.648956;Entrada;Outros; 18.491,23 ;
22;2134;2022-12-12 08:26:23.648956;Saída;Salário; 17.802,09 ;
11;4566;2023-08-29 08:26:23.648956;Entrada;Serviço; 37.947,51 ;Cliente 4
11;1199;2024-06-04 08:26:23.648956;Entrada;Venda; 4.863,43 ;Cliente 4
33;1457;2023-07-11 08:26:23.648956;Saída;Serviço; 40.113,13 ;
11;2319;2023-10-10 08:26:23.648956;Entrada;Serviço; 1.820,77 ;Cliente 1
12;4373;2024-07-01 08:26:23.648956;Entrada;Outros; 21.032,73 ;
12;1161;2023-01-31 08:26:23.648956;Entrada;Imposto; 10.892,48 ;
12;2118;2024-07-03 08:26:23.648956;Entrada;Outros; 37.242,73 ;
12;3019;2024-10-26 08:26:23.648956;Entrada;Outros; 1.784,33 ;
12;4132;2023-02-05 08:26:23.648956;Entrada;Outros; 15.866,51 ;
22;2954;2023-02-09 08:26:23.648956;Saída;Salário; 45.445,61 ;
21;4047;2022-12-01 08:26:23.648956;Saída;Salário; 32.361,44 ;
31;2474;2024-03-08 08:26:23.648956;Saída;Venda; 16.428,28 ;
12;2181;2023-04-05 08:26:23.648956;Entrada;Outros; 48.263,13 ;
11;4960;2023-11-11 08:26:23.648956;Entrada;Venda; 20.324,10 ;Cliente 3
11;2191;2024-09-14 08:26:23.648956;Entrada;Venda; 15.630,68 ;Cliente 4
33;4903;2024-06-11 08:26:23.648956;Saída;Serviço; 25.670,75 ;
11;4734;2023-10-24 08:26:23.648956;Entrada;Venda; 38.306,78 ;Cliente 4
32;1739;2024-04-20 08:26:23.648956;Saída;Outros; 48.718,38 ;
22;1053;2023-08-25 08:26:23.648956;Saída;Salário; 14.141,84 ;
12;3752;2023-04-24 08:26:23.648956;Entrada;Outros; 9.980,37 ;
12;3074;2023-09-08 08:26:23.648956;Entrada;Outros; 48.562,14 ;
21;3116;2024-05-08 08:26:23.648956;Saída;Salário; 38.549,29 ;
22;2525;2023-04-30 08:26:23.648956;Saída;Imposto; 8.915,30 ;
11;3091;2024-02-25 08:26:23.648956;Entrada;Venda; 44.708,89 ;Cliente 1
12;4503;2024-04-08 08:26:23.648956;Entrada;Outros; 2.115,80 ;
33;3185;2024-04-05 08:26:23.648956;Saída;Serviço; 47.023,81 ;
22;1582;2023-12-16 08:26:23.648956;Saída;Salário; 43.168,03 ;
32;2949;2024-01-01 08:26:23.648956;Saída;Outros; 46.661,02 ;
21;3053;2023-03-18 08:26:23.648956;Saída;Salário; 41.925,86 ;
11;2537;2023-09-30 08:26:23.648956;Entrada;Serviço; 22.774,70 ;Cliente 3
31;1892;2024-10-29 08:26:23.648956;Saída;Venda; 21.158,30 ;
12;4670;2024-04-07 08:26:23.648956;Entrada;Outros; 9.310,63 ;
31;1026;2022-11-22 08:26:23.648956;Saída;Venda; 24.130,55 ;
12;4933;2024-04-18 08:26:23.648956;Entrada;Outros; 14.690,46 ;
12;4717;2024-01-30 08:26:23.648956;Entrada;Imposto; 5.226,84 ;
31;3448;2023-08-17 08:26:23.648956;Saída;Venda; 23.328,40 ;
32;4994;2023-07-25 08:26:23.648956;Saída;Outros; 47.131,78 ;
11;1300;2024-06-09 08:26:23.648956;Entrada;Venda; 49.109,56 ;Cliente 5
31;1282;2023-10-01 08:26:23.648956;Saída;Venda; 36.105,86 ;
31;3126;2024-07-26 08:26:23.648956;Saída;Venda; 20.953,47 ;
21;3904;2023-07-22 08:26:23.648956;Saída;Salário; 34.632,25 ;
22;3696;2023-08-14 08:26:23.648956;Saída;Imposto; 2.643,21 ;
11;4859;2024-06-16 08:26:23.648956;Entrada;Venda; 30.965,38 ;Cliente 1
11;3935;2023-09-15 08:26:23.648956;Entrada;Venda; 43.355,18 ;Cliente 1
11;2339;2023-12-18 08:26:23.648956;Entrada;Serviço; 41.869,13 ;Cliente 5
22;2099;2023-09-19 08:26:23.648956;Saída;Imposto; 7.819,70 ;
21;3222;2023-12-17 08:26:23.648956;Saída;Salário; 46.261,76 ;
31;1789;2024-04-03 08:26:23.648956;Saída;Venda; 34.360,86 ;
21;1450;2024-03-08 08:26:23.648956;Saída;Salário; 37.800,93 ;
32;2213;2023-05-13 08:26:23.648956;Saída;Outros; 24.323,39 ;
21;4129;2023-04-30 08:26:23.648956;Saída;Salário; 23.772,93 ;
11;3458;2023-12-25 08:26:23.648956;Entrada;Venda; 24.324,26 ;Cliente 4
11;2077;2023-08-05 08:26:23.648956;Entrada;Venda; 32.236,91 ;Cliente 4
11;3416;2024-07-30 08:26:23.648956;Entrada;Venda; 36.108,41 ;Cliente 3
11;1452;2023-11-09 08:26:23.648956;Entrada;Venda; 46.576,91 ;Cliente 5
12;3169;2023-08-21 08:26:23.648956;Entrada;Imposto; 15.234,82 ;
11;1918;2023-01-06 08:26:23.648956;Entrada;Venda; 23.510,29 ;Cliente 3
33;3386;2023-07-17 08:26:23.648956;Saída;Serviço; 30.216,30 ;
11;3726;2024-07-16 08:26:23.648956;Entrada;Venda; 5.766,04 ;Cliente 2
22;1449;2023-11-27 08:26:23.648956;Saída;Imposto; 3.450,68 ;
22;2668;2023-06-22 08:26:23.648956;Saída;Imposto; 18.477,89 ;
32;4197;2024-11-03 08:26:23.648956;Saída;Outros; 18.482,56 ;
12;4303;2024-08-13 08:26:23.648956;Entrada;Outros; 21.434,13 ;
12;2427;2022-11-15 08:26:23.648956;Entrada;Outros; 4.041,50 ;
12;1859;2023-05-21 08:26:23.648956;Entrada;Imposto; 17.982,73 ;
12;2415;2023-02-18 08:26:23.648956;Entrada;Imposto; 13.498,95 ;
22;3416;2024-04-06 08:26:23.648956;Saída;Salário; 24.328,46 ;
22;2397;2024-06-27 08:26:23.648956;Saída;Salário; 7.511,28 ;
31;3525;2024-06-18 08:26:23.648956;Saída;Venda; 48.909,10 ;
21;2890;2024-01-17 08:26:23.648956;Saída;Salário; 19.347,64 ;
11;1856;2024-07-07 08:26:23.648956;Entrada;Venda; 46.823,55 ;Cliente 2
12;1825;2023-01-29 08:26:23.648956;Entrada;Outros; 39.959,23 ;
22;4532;2023-12-25 08:26:23.648956;Saída;Salário; 41.067,55 ;
22;2349;2023-11-14 08:26:23.648956;Saída;Imposto; 27.165,32 ;
11;1556;2024-07-08 08:26:23.648956;Entrada;Serviço; 1.342,66 ;Cliente 4
12;2037;2024-11-03 08:26:23.648956;Entrada;Outros; 5.765,85 ;
22;3544;2024-01-08 08:26:23.648956;Saída;Salário; 17.795,05 ;
31;4494;2023-07-04 08:26:23.648956;Saída;Venda; 19.679,17 ;
32;1207;2022-12-27 08:26:23.648956;Saída;Outros; 2.579,43 ;
31;2024;2023-08-31 08:26:23.648956;Saída;Venda; 34.356,12 ;
12;3161;2024-04-08 08:26:23.648956;Entrada;Outros; 38.865,32 ;
31;2459;2022-12-22 08:26:23.648956;Saída;Venda; 20.760,55 ;
11;2732;2023-11-11 08:26:23.648956;Entrada;Serviço; 48.516,20 ;Cliente 3
22;4117;2023-02-15 08:26:23.648956;Saída;Salário; 23.809,77 ;
32;1662;2024-07-29 08:26:23.648956;Saída;Outros; 18.764,54 ;
22;4870;2023-10-30 08:26:23.648956;Saída;Imposto; 34.928,34 ;
33;4581;2023-12-25 08:26:23.648956;Saída;Serviço; 16.662,28 ;
11;3592;2023-05-23 08:26:23.648956;Entrada;Serviço; 3.978,33 ;Cliente 4
11;1631;2023-04-18 08:26:23.648956;Entrada;Venda; 21.552,14 ;Cliente 2
12;1607;2024-03-29 08:26:23.648956;Entrada;Imposto; 27.901,09 ;
22;4117;2023-02-28 08:26:23.648956;Saída;Imposto; 2.073,05 ;
11;3148;2023-06-26 08:26:23.648956;Entrada;Serviço; 36.338,28 ;Cliente 2
22;2923;2024-03-21 08:26:23.648956;Saída;Imposto; 38.442,52 ;
31;3748;2024-09-26 08:26:23.648956;Saída;Venda; 3.401,91 ;
22;3979;2023-09-30 08:26:23.648956;Saída;Imposto; 8.147,11 ;
12;1019;2024-04-25 08:26:23.648956;Entrada;Imposto; 4.282,20 ;
22;2634;2024-10-29 08:26:23.648956;Saída;Salário; 22.674,69 ;
12;4729;2024-03-27 08:26:23.648956;Entrada;Outros; 42.339,69 ;
31;3284;2023-05-31 08:26:23.648956;Saída;Venda; 21.731,51 ;
12;3307;2024-04-11 08:26:23.648956;Entrada;Outros; 26.207,29 ;
33;4772;2023-08-14 08:26:23.648956;Saída;Serviço; 30.912,09 ;
12;4528;2023-02-13 08:26:23.648956;Entrada;Outros; 41.541,43 ;
12;3113;2024-06-10 08:26:23.648956;Entrada;Outros; 27.693,15 ;
11;2679;2023-09-02 08:26:23.648956;Entrada;Serviço; 30.457,64 ;Cliente 4
22;1873;2024-04-29 08:26:23.648956;Saída;Salário; 19.945,97 ;
33;3312;2024-05-04 08:26:23.648956;Saída;Serviço; 3.214,74 ;
11;1376;2024-08-30 08:26:23.648956;Entrada;Venda; 5.539,92 ;Cliente 5
12;3356;2024-10-13 08:26:23.648956;Entrada;Imposto; 24.566,89 ;
33;3966;2024-10-10 08:26:23.648956;Saída;Serviço; 37.864,12 ;
12;3058;2023-07-16 08:26:23.648956;Entrada;Outros; 14.888,59 ;
12;2068;2023-10-23 08:26:23.648956;Entrada;Outros; 1.882,42 ;
22;3188;2023-03-10 08:26:23.648956;Saída;Salário; 25.720,30 ;
11;4075;2023-03-10 08:26:23.648956;Entrada;Venda; 26.266,84 ;Cliente 1
21;2302;2023-02-27 08:26:23.648956;Saída;Salário; 22.176,45 ;
31;1652;2024-02-09 08:26:23.648956;Saída;Venda; 26.279,07 ;
12;4737;2023-10-02 08:26:23.648956;Entrada;Outros; 21.225,11 ;
12;4765;2024-09-12 08:26:23.648956;Entrada;Imposto; 18.067,63 ;
11;4162;2024-08-21 08:26:23.648956;Entrada;Serviço; 36.728,03 ;Cliente 1
22;1552;2024-08-28 08:26:23.648956;Saída;Imposto; 48.887,55 ;
22;1169;2024-04-26 08:26:23.648956;Saída;Salário; 23.963,63 ;
22;2664;2023-04-05 08:26:23.648956;Saída;Salário; 32.044,10 ;
12;4767;2024-03-06 08:26:23.648956;Entrada;Imposto; 7.062,58 ;
22;2083;2023-08-05 08:26:23.648956;Saída;Imposto; 33.931,75 ;
22;4814;2024-10-10 08:26:23.648956;Saída;Imposto; 33.300,23 ;
21;2204;2023-04-18 08:26:23.648956;Saída;Salário; 15.949,29 ;
31;3203;2024-10-29 08:26:23.648956;Saída;Venda; 14.303,16 ;
21;4624;2024-09-21 08:26:23.648956;Saída;Salário; 43.486,98 ;
32;4556;2023-11-16 08:26:23.648956;Saída;Outros; 45.335,22 ;
31;3773;2023-03-07 08:26:23.648956;Saída;Venda; 16.300,25 ;
11;2045;2023-09-07 08:26:23.648956;Entrada;Venda; 29.849,65 ;Cliente 5
31;4526;2024-01-28 08:26:23.648956;Saída;Venda; 17.726,55 ;
22;2100;2024-08-19 08:26:23.648956;Saída;Salário; 21.972,62 ;
31;3695;2023-02-26 08:26:23.648956;Saída;Venda; 34.101,31 ;
12;2155;2024-04-13 08:26:23.648956;Entrada;Imposto; 28.253,25 ;
22;3552;2024-03-02 08:26:23.648956;Saída;Salário; 16.115,10 ;
33;1970;2022-12-23 08:26:23.648956;Saída;Serviço; 45.106,72 ;
31;3075;2024-10-29 08:26:23.648956;Saída;Venda; 22.387,95 ;
32;3745;2024-09-20 08:26:23.648956;Saída;Outros; 36.080,68 ;
33;3289;2024-09-02 08:26:23.648956;Saída;Serviço; 44.526,28 ;
11;4569;2023-03-05 08:26:23.648956;Entrada;Serviço; 42.696,44 ;Cliente 4
22;3392;2023-02-19 08:26:23.648956;Saída;Imposto; 26.419,73 ;
21;1177;2023-12-17 08:26:23.648956;Saída;Salário; 15.263,59 ;
32;4246;2023-09-24 08:26:23.648956;Saída;Outros; 26.556,36 ;
22;4785;2023-04-22 08:26:23.648956;Saída;Salário; 40.216,52 ;
12;3540;2023-12-21 08:26:23.648956;Entrada;Imposto; 37.142,71 ;
22;3028;2023-10-14 08:26:23.648956;Saída;Imposto; 3.181,48 ;
22;1036;2023-01-05 08:26:23.648956;Saída;Salário; 3.763,33 ;
11;1520;2023-02-14 08:26:23.648956;Entrada;Venda; 2.759,62 ;Cliente 2
11;2417;2023-04-03 08:26:23.648956;Entrada;Serviço; 12.736,28 ;Cliente 1
11;1483;2023-05-16 08:26:23.648956;Entrada;Serviço; 5.731,71 ;Cliente 1
12;3433;2023-05-16 08:26:23.648956;Entrada;Outros; 39.284,98 ;
21;3726;2024-09-15 08:26:23.648956;Saída;Salário; 47.447,48 ;
21;2428;2023-07-27 08:26:23.648956;Saída;Salário; 16.764,73 ;
22;4117;2023-12-06 08:26:23.648956;Saída;Imposto; 36.340,19 ;
22;4929;2023-03-02 08:26:23.648956;Saída;Imposto; 6.315,45 ;
31;1172;2024-05-21 08:26:23.648956;Saída;Venda; 44.953,59 ;
22;3649;2024-09-09 08:26:23.648956;Saída;Salário; 14.218,27 ;
21;1965;2023-04-11 08:26:23.648956;Saída;Salário; 4.073,52 ;
12;3368;2023-05-06 08:26:23.648956;Entrada;Outros; 6.289,35 ;
22;1103;2024-02-14 08:26:23.648956;Saída;Salário; 22.609,37 ;
11;4386;2023-01-02 08:26:23.648956;Entrada;Venda; 16.859,75 ;Cliente 3
12;4014;2023-07-05 08:26:23.648956;Entrada;Imposto; 7.962,28 ;
22;3374;2023-01-19 08:26:23.648956;Saída;Imposto; 23.495,42 ;
11;1615;2023-09-14 08:26:23.648956;Entrada;Serviço; 47.366,03 ;Cliente 2
11;3802;2024-08-21 08:26:23.648956;Entrada;Venda; 23.008,41 ;Cliente 4
32;1529;2023-02-20 08:26:23.648956;Saída;Outros; 49.820,26 ;
33;2803;2023-04-24 08:26:23.648956;Saída;Serviço; 20.465,19 ;
21;1017;2024-05-30 08:26:23.648956;Saída;Salário; 14.001,67 ;
33;3853;2024-02-18 08:26:23.648956;Saída;Serviço; 28.669,08 ;
22;2630;2022-11-29 08:26:23.648956;Saída;Imposto; 10.704,71 ;
11;4257;2024-02-24 08:26:23.648956;Entrada;Serviço; 36.371,06 ;Cliente 5
12;2010;2024-06-05 08:26:23.648956;Entrada;Imposto; 46.285,35 ;
22;2905;2023-09-30 08:26:23.648956;Saída;Imposto; 16.707,74 ;
33;3761;2024-06-17 08:26:23.648956;Saída;Serviço; 23.455,04 ;
31;1780;2023-12-27 08:26:23.648956;Saída;Venda; 7.654,92 ;
31;4985;2022-11-12 08:26:23.648956;Saída;Venda; 49.684,95 ;
12;3686;2024-07-12 08:26:23.648956;Entrada;Outros; 9.103,13 ;
22;2828;2023-08-03 08:26:23.648956;Saída;Imposto; 38.906,73 ;
31;1672;2023-09-27 08:26:23.648956;Saída;Venda; 42.785,78 ;
12;2407;2023-01-22 08:26:23.648956;Entrada;Outros; 15.155,76 ;
12;3947;2024-01-28 08:26:23.648956;Entrada;Imposto; 46.965,91 ;
12;3553;2023-02-12 08:26:23.648956;Entrada;Outros; 22.516,83 ;
22;4958;2023-08-22 08:26:23.648956;Saída;Salário; 16.827,01 ;
32;3165;2023-10-11 08:26:23.648956;Saída;Outros; 9.542,23 ;
12;4311;2023-12-21 08:26:23.648956;Entrada;Imposto; 22.699,04 ;
31;1677;2024-10-15 08:26:23.648956;Saída;Venda; 39.446,26 ;
11;2524;2023-11-04 08:26:23.648956;Entrada;Serviço; 46.650,15 ;Cliente 5
22;4783;2023-04-06 08:26:23.648956;Saída;Imposto; 6.337,86 ;
12;1238;2023-02-08 08:26:23.648956;Entrada;Imposto; 5.298,78 ;
31;2725;2023-01-19 08:26:23.648956;Saída;Venda; 26.901,66 ;
12;2541;2024-04-19 08:26:23.648956;Entrada;Outros; 33.932,86 ;
22;1145;2022-11-23 08:26:23.648956;Saída;Salário; 12.312,57 ;
33;2298;2024-04-17 08:26:23.648956;Saída;Serviço; 33.612,03 ;
12;4602;2024-06-02 08:26:23.648956;Entrada;Outros; 37.184,57 ;
33;2873;2023-01-09 08:26:23.648956;Saída;Serviço; 29.300,00 ;
22;3593;2024-04-18 08:26:23.648956;Saída;Imposto; 2.439,28 ;
12;3698;2024-09-14 08:26:23.648956;Entrada;Imposto; 43.445,12 ;
12;1305;2023-06-20 08:26:23.648956;Entrada;Imposto; 14.229,28 ;
32;4593;2023-09-24 08:26:23.648956;Saída;Outros; 16.534,14 ;
33;1666;2024-01-09 08:26:23.648956;Saída;Serviço; 37.352,75 ;
22;3180;2023-07-11 08:26:23.648956;Saída;Imposto; 9.194,22 ;
21;1872;2024-07-31 08:26:23.648956;Saída;Salário; 47.820,61 ;
22;2625;2024-01-03 08:26:23.648956;Saída;Salário; 24.181,95 ;
32;1114;2023-05-20 08:26:23.648956;Saída;Outros; 4.226,93 ;
22;3277;2023-10-31 08:26:23.648956;Saída;Imposto; 39.546,51 ;
33;4399;2023-04-22 08:26:23.648956;Saída;Serviço; 3.980,03 ;
31;4425;2024-04-13 08:26:23.648956;Saída;Venda; 33.898,80 ;
11;2809;2023-04-19 08:26:23.648956;Entrada;Venda; 14.646,01 ;Cliente 5
31;1764;2024-03-12 08:26:23.648956;Saída;Venda; 32.726,56 ;
11;2519;2023-12-15 08:26:23.648956;Entrada;Serviço; 1.959,51 ;Cliente 5
11;2511;2023-02-17 08:26:23.648956;Entrada;Serviço; 39.850,35 ;Cliente 5
21;3672;2024-02-23 08:26:23.648956;Saída;Salário; 34.377,32 ;
21;2041;2024-10-19 08:26:23.648956;Saída;Salário; 32.531,44 ;
31;2894;2023-10-03 08:26:23.648956;Saída;Venda; 29.448,29 ;
11;2736;2023-04-20 08:26:23.648956;Entrada;Serviço; 32.491,96 ;Cliente 1
22;1614;2024-10-31 08:26:23.648956;Saída;Imposto; 14.350,30 ;
32;1570;2023-10-03 08:26:23.648956;Saída;Outros; 4.190,47 ;
33;4159;2023-02-01 08:26:23.648956;Saída;Serviço; 20.650,48 ;
33;1951;2024-03-05 08:26:23.648956;Saída;Serviço; 36.288,93 ;
22;3210;2023-03-07 08:26:23.648956;Saída;Salário; 632,48 ;
33;4813;2023-10-22 08:26:23.648956;Saída;Serviço; 29.841,72 ;
22;4780;2024-08-08 08:26:23.648956;Saída;Salário; 23.289,38 ;
12;3690;2023-05-21 08:26:23.648956;Entrada;Outros; 32.663,85 ;
22;3541;2023-02-27 08:26:23.648956;Saída;Imposto; 18.020,84 ;
12;4953;2023-05-04 08:26:23.648956;Entrada;Imposto; 16.776,39 ;
12;1793;2023-05-13 08:26:23.648956;Entrada;Outros; 33.813,70 ;
12;2350;2024-10-15 08:26:23.648956;Entrada;Imposto; 5.360,72 ;
12;3186;2024-03-15 08:26:23.648956;Entrada;Outros; 32.886,22 ;
32;1531;2023-05-18 08:26:23.648956;Saída;Outros; 23.822,94 ;
22;2965;2024-11-06 08:26:23.648956;Saída;Salário; 37.904,45 ;
11;2871;2023-12-07 08:26:23.648956;Entrada;Serviço; 53,12 ;Cliente 3
32;3132;2024-05-29 08:26:23.648956;Saída;Outros; 34.284,03 ;
22;4509;2023-12-23 08:26:23.648956;Saída;Imposto; 26.292,11 ;
21;1182;2024-03-22 08:26:23.648956;Saída;Salário; 43.677,97 ;
21;4875;2023-01-04 08:26:23.648956;Saída;Salário; 48.449,39 ;
31;2967;2023-09-13 08:26:23.648956;Saída;Venda; 5.783,94 ;
12;2735;2023-02-10 08:26:23.648956;Entrada;Imposto; 27.654,33 ;
12;3920;2024-01-10 08:26:23.648956;Entrada;Imposto; 6.542,23 ;
32;1828;2023-09-11 08:26:23.648956;Saída;Outros; 17.588,08 ;
22;2572;2024-04-04 08:26:23.648956;Saída;Imposto; 24.378,26 ;
22;4697;2024-03-21 08:26:23.648956;Saída;Salário; 35.327,72 ;
22;4996;2024-09-05 08:26:23.648956;Saída;Salário; 4.594,34 ;
32;1428;2024-07-30 08:26:23.648956;Saída;Outros; 12.497,97 ;
22;4630;2022-11-21 08:26:23.648956;Saída;Salário; 42.799,33 ;
12;4465;2023-08-28 08:26:23.648956;Entrada;Imposto; 33.991,00 ;
31;3404;2024-07-08 08:26:23.648956;Saída;Venda; 14.545,91 ;
12;2111;2024-03-07 08:26:23.648956;Entrada;Imposto; 41.060,63 ;
11;3211;2024-08-23 08:26:23.648956;Entrada;Serviço; 11.395,02 ;Cliente 5
22;2116;2023-06-19 08:26:23.648956;Saída;Salário; 28.301,20 ;
11;2042;2023-04-03 08:26:23.648956;Entrada;Venda; 12.051,76 ;Cliente 5
32;3638;2024-04-26 08:26:23.648956;Saída;Outros; 28.623,40 ;
33;4815;2024-02-02 08:26:23.648956;Saída;Serviço; 20.301,47 ;
33;4220;2024-10-28 08:26:23.648956;Saída;Serviço; 28.973,85 ;
21;3084;2024-06-01 08:26:23.648956;Saída;Salário; 23.706,89 ;
33;2864;2023-06-18 08:26:23.648956;Saída;Serviço; 12.121,87 ;
33;2392;2024-10-08 08:26:23.648956;Saída;Serviço; 42.106,43 ;
31;1871;2023-12-05 08:26:23.648956;Saída;Venda; 3.083,50 ;
21;1525;2024-04-10 08:26:23.648956;Saída;Salário; 39.232,45 ;
33;3039;2024-04-16 08:26:23.648956;Saída;Serviço; 24.094,92 ;
12;1619;2023-02-25 08:26:23.648956;Entrada;Imposto; 11.834,62 ;
11;4560;2023-04-24 08:26:23.648956;Entrada;Serviço; 38.276,51 ;Cliente 4
21;2301;2024-07-22 08:26:23.648956;Saída;Salário; 29.632,61 ;
12;1315;2023-11-27 08:26:23.648956;Entrada;Imposto; 32.846,25 ;
21;2263;2024-08-16 08:26:23.648956;Saída;Salário; 17.044,79 ;
31;4261;2023-01-29 08:26:23.648956;Saída;Venda; 30.030,79 ;
22;4552;2023-10-03 08:26:23.648956;Saída;Salário; 13.255,88 ;
11;3336;2024-06-18 08:26:23.648956;Entrada;Serviço; 27.801,23 ;Cliente 3
32;1030;2024-09-22 08:26:23.648956;Saída;Outros; 34.747,52 ;
11;2609;2023-04-03 08:26:23.648956;Entrada;Venda; 5.409,22 ;Cliente 2
22;3139;2024-07-28 08:26:23.648956;Saída;Imposto; 42.487,77 ;
12;3493;2022-12-17 08:26:23.648956;Entrada;Imposto; 47.572,79 ;
11;4996;2023-04-10 08:26:23.648956;Entrada;Serviço; 17.199,69 ;Cliente 3
31;3872;2024-08-16 08:26:23.648956;Saída;Venda; 2.595,47 ;
22;4051;2024-09-20 08:26:23.648956;Saída;Salário; 26.297,09 ;
33;3839;2023-06-14 08:26:23.648956;Saída;Serviço; 44.884,53 ;
21;2372;2023-05-28 08:26:23.648956;Saída;Salário; 24.922,02 ;
33;4394;2023-03-17 08:26:23.648956;Saída;Serviço; 26.443,39 ;
31;1788;2024-04-07 08:26:23.648956;Saída;Venda; 33.016,85 ;
11;2366;2022-12-30 08:26:23.648956;Entrada;Serviço; 20.353,75 ;Cliente 1
11;3656;2023-04-10 08:26:23.648956;Entrada;Serviço; 26.185,41 ;Cliente 2
12;3951;2024-05-24 08:26:23.648956;Entrada;Outros; 10.133,28 ;
11;4512;2024-07-12 08:26:23.648956;Entrada;Serviço; 14.663,72 ;Cliente 3
31;3325;2023-12-24 08:26:23.648956;Saída;Venda; 8.142,39 ;
22;1596;2023-12-05 08:26:23.648956;Saída;Imposto; 43.746,09 ;
22;3963;2024-05-07 08:26:23.648956;Saída;Salário; 12.726,07 ;
31;1857;2023-11-16 08:26:23.648956;Saída;Venda; 38.002,46 ;
12;2199;2023-12-14 08:26:23.648956;Entrada;Imposto; 35.987,47 ;
22;2445;2024-10-02 08:26:23.648956;Saída;Salário; 22.482,60 ;
22;3136;2024-04-10 08:26:23.648956;Saída;Imposto; 28.960,85 ;
11;1851;2023-05-27 08:26:23.648956;Entrada;Serviço; 25.350,75 ;Cliente 2
12;3487;2024-09-24 08:26:23.648956;Entrada;Outros; 37.336,61 ;
32;1682;2024-09-07 08:26:23.648956;Saída;Outros; 215,46 ;
21;2549;2022-12-10 08:26:23.648956;Saída;Salário; 24.835,23 ;
12;4500;2022-12-31 08:26:23.648956;Entrada;Outros; 47.310,77 ;
32;3651;2023-12-15 08:26:23.648956;Saída;Outros; 38.876,32 ;
